type,space,price,area_price,address,metro,time_to_metro,subtitle,date,source
Квартира-студия,16 м²,2 950 000₽,184 375 ₽ за м²,"3-й Рабфаковский пер., 12к1",Обухово,6–10 мин.,"Продаётся стильная студия 16 м² у метро Обухово.
По Егрн доля в квартире.

Основные параметры:

— Площадь: 16 м² (общая).

— Этаж: 1-й (высокий), что удобно и безопасно.

— Метро: «Обухово» (8 минут пешей доступности,).

— Прописка: Возможна (прописаться можно).

Ремонт и отделка:

— Качественный ремонт.

— Полы: ламинат.

— Окна: современные стеклопакеты.

— Полностью заменена электропроводка.

Кухня:

— Остаётся кухонный гарнитур со встроенной варочной панелью и вытяжкой.

Что остаётся:

— Вся...",31 августа 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_16_m_15_et._7582661825?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
Квартира-студия,24 м²,5 100 000₽,212 500 ₽ за м²,"пр-т Ветеранов, 171к5",,,"Продается замечательная студия в Красносельском районе! Дом постройки 2017 года! Квартира теплая, окна. Выходят во двор, после косметического ремонта! В квартире имеется кухня! Мебели нет!",1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_24_m_612_et._7938193796?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
1-к. квартира,33,7 600 000₽,228 916 ₽ за м²,"пр-т Наставников, 34",Ладожская,от 31 мин.,"Просмотр 26 февраля в 19-00.
Основные характеристики:
Год постройки: 2004.
Материал стен: Монолитные.
Этажность: 23 этажа.
Количество подъездов: 1.
Количество лифтов: 5 (пассажирские и грузовые).
Количество квартир: 301 (из них 290 жилых).
Высота потолков: Около 2.80 м.
Управляющая организация: Тсж «Ударник».
Инфраструктура и особенности:
Тип перекрытий: Железобетонные, фундамент — свайный.
Инженерные системы: Центральное отопление, электроснабжение и горячее водоснабжение. Газоснабжение в доме ...",7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_332_m_1323_et._7848195231?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
1-к. квартира,33,6 290 000₽,186 095 ₽ за м²,"Меридианная ул., 8",,,"В продаже 1-комнатная квартира в ЖК «Зеленый Квартал на Пулковских Высотах» (застройщик Setl-Сити).

Это лучшая цена на однокомнатную квартиру в этом ЖК, поэтому если интерес предметный — пишите через авито, или звоните, согласуем дату и время просмотра.

Площадь по выписке Егрн — 33.8м2.
Площадь квартиры с учетом лоджии — 37.8м2.
Площадь квартиры приведенная — 35м2 (если считать лоджию с коэффициентом 0.3).

О документах:
- Один взрослый собственник (квартира покупалась у застройщика по Дду в 2...",1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_338_m_15_et._7939741334?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
Квартира-студия,19,5 250 000₽,269 231 ₽ за м²,"наб. реки Каменки, 25",Озерки,от 31 мин.,"В продаже уютная студия с новым ремонтом в ЖК комфорт-класса!

О Документах:
1 собственник, Без обременений, полная стоимость в договоре, быстрый выход на сделку.

О Квартире:
Квартира полностью обустроена новой мебелью и техникой, подойдет как для комфортного личного проживания, так и для сдачи в аренду.
Есть просторная лоджия с местами для отдыха.

Про Дом И Инфраструктуру:
Жилой комплекс расположен у Новоорловского заказника.
В пешей доступности магазины и объекты социальной инфраструктуры. Н...",7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_195_m_2225_et._7920476954?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
1-к. квартира,38,10 650 000₽,277 344 ₽ за м²,"ул. Дыбенко, 3",Улица Дыбенко,21–30 мин.,"Продаётся шикарная квартира в новом жилом комплексе Петербурга!

Просторная светлая квартира с высокими потолками.

Уютная планировка, позволяющая создать идеальное пространство для жизни вашей семьи.

Все коммуникации подведены, установлен современный счётчик учёта ресурсов.

Удобная транспортная доступность и развитая инфраструктура района делают проживание здесь особенно комфортным.

Для вас открыты двери нового жилья с возможностью оформить ипотеку или воспользоваться удобной рассрочкой плат...",1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_384_m_923_et._7910109191?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
1-к. квартира,37,10 500 000₽,280 000 ₽ за м²,"Российский пр-т, 8",Проспект Большевиков,11–15 мин.,"Предлагается вашему вниманию в прямой продаже 1- квартира с панорамным видом на город, качественным ремонтом и техникой, в 7-и минутах от метро Большевиков!
О квартире:
Готова к заселению, аккуратная ухоженная, с кухней площадью 9 метров с выходом на балкон. Комната с площадью 18,2 метров, светлая, правильной формы. Оставляют всю мебель и технику, есть водонагреватель и кондиционер, по договоренности только холодильник, телевизор, стиральная машина.
Раздельный санузел, просторная прихожая.
Транс...",3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_375_m_1520_et._7928047545?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
1-к. квартира,34 м²,8 550 000₽,251 471 ₽ за м²,"ул. Композиторов, 5",Проспект Просвещения,11–15 мин.,"Продам отличную квартиру возле метро проспект Просвещения, Озерки, 10 минут пешком, только что сделан качественный капитальный ремонт из дорогих материалов, делалось для себя, заменено все на новое, еще никто не жил! Осталось завести мебель и можно въезжать! Кухня В Подарок! Очень удобное расположение дома, рядом много магазинов, школ, торговых центров и т. Д., в пешей доступности метро, отличное Тсж, парадные со свежим ремонтом, два лифта, парковка, окна во двор, балкон, небольшие ку, хорошие с...",3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_34_m_614_et._7970256430?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
2-к. квартира,45,5 670 000₽,124 890 ₽ за м²,"ул. Стойкости, 12",Проспект Ветеранов,от 31 мин.,"Продается двухкомнатная квартира с изолированными комнатами в тихом уютном районе недалеко от метро Проспект Ветеранов. Рядом школа, детсад, поликлиника, вся торгово-бытовая инфраструктура, прямая продажа без применений, более пяти лет в собственности, один взрослый продавец.",3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_454_m_15_et._7919127638?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
Квартира-студия,20 м²,4 100 000₽,205 000 ₽ за м²,"Муринская дорога, 27к1",Гражданский проспект,от 31 мин.,"Продается уютная, светлая студия в новом доме. Общая площадь 20 м. Санузел совмещен. Квартира полностью готова к проживанию. Сделан ремонт, есть вся необходимая мебель и техника. В квартире никогда не курили.
В доме 3 пассажирских лифта, 1 грузовой. Есть пандус и общее помещение для хранения колясок. Благоустроенная территория: Наземная парковка, во дворе детская и спортивная площадки.
Развитая инфраструктура: в пешей доступности множество магазинов, кафе, пункты выдачи маркетплейсов. Школа, дет...",1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_20_m_1719_et._7870390394?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
Квартира-студия,23,6 490 000₽,272 689 ₽ за м²,"Кронверкский пр-т, 51",Горьковская,6–10 мин.,"В прoдaжe уютная студия, котоpая располагается сразу у метро «Горьковская».

· Oдин взрocлый собствeнник, пpямая продажа, без детских долей.

· В локации развитая социальная и коммерческая инфраструктура, много кафе/ресторанов, самое сердце Петербурга.

· Выполнен современный ремонт. Никаких нареканий с сантехникой и электрикой нет, вся мебель и техника новые.

Собственник готов оставить в квартире: диван, стол обеденный и два стула, микроволновка, холодильник, зеркало в рост, шкаф для вещей, ст...",7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_238_m_23_et._7889116750?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
1-к. квартира,32,6 200 000₽,191 358 ₽ за м²,"пос. Шушары, Старорусский пр-т, 13к1",Купчино,от 31 мин.,"Арт. 131149935 К продаже предлагается 1-комнатная квартира в 20-ти минутах пешком от ст. Метро Шушары.

О Квартире.

Квартира расположена на 10-м этаже общей площадью 32.4 кв. М.

Удобная планировка. Санузел совмещенный. Есть вместительный шкафа в спальне. Застекленный балкон. Из окон открывается великолепный вид. Квартира очень светлая и уютная.

О Доме и Инфраструктуре.

Дом 2021 года, теплый. В доме чистый ухоженный подъезд. Установлены бесшумные лифты, подземный паркинг, видеонаблюдение. Доб...",7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_324_m_1012_et._7902490949?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
2-к. квартира,44,7 900 000₽,178 330 ₽ за м²,"Белградская ул., 26к4",Международная,16–20 мин.,"Продается квартира от собственника на втором этаже пятиэтажного дома.
Без обременений.
Окна выходят на 2 стороны, светлый и зелёный двор с открытой парковкой — места хватает всем. В квартире свежий ремонт (натяжной потолок в ванной комнате и в туалете; кухня с новой, качественной техникой (гарантия 2026 г.) поставили в декабре 2024; Пвх окна), мебель и почти вся техника останется в подарок покупателю. Балкон застеклен и обшит Пвх, есть свет и электричество. На балконе удобная сушилка для белья.
...",2 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_443_m_25_et._7669143836?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
2-к. квартира,49 м²,9 500 000₽,193 878 ₽ за м²,"Малая Карпатская ул., 15",Дунайская,11–15 мин.,"Арт. 93025972 В многими любимом достаточно развитом Фрунзенском районе с отличной инфраструктурой Вашему вниманию предлагается двухкомнатная квартира (15.80 +10.90) с отличной планировкой, с необходимой мебелью для Вашего комфортного проживания.

Это идеальное предложение для молодой семьи, и с детками, и не только, для тех кто давно мечтал переехать в культурную столицу.

Просторная, светлая, теплая и уютная квартира, где можно обустроить и продумать все со вкусом и воплотить в реальность.

Бол...",3 февраля 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_49_m_712_et._4672003289?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
2-к. квартира,46,7 500 000₽,161 638 ₽ за м²,"пр-т Народного Ополчения, 177",Проспект Ветеранов,от 31 мин.,"|| Предпочтительнее — сначала писать в сообщения. Если вы покупатель или представляете покупателя — будем на связи! Созвонимся, договоримся о просмотре или просто отвечу на вопросы ||.

Продается уютная двухкoмнатнaя квартира на 3 этаже 5 этажного дома. Один собственник (болee 5 лeт в собствeнности), без долгов и обременений, без перепланировок, хорошие соседи.
Светлая сторона — окна выходят в тихий зеленый двор с зоной отдыха и детской площадкой. Так же перед домом садик, сзади дома школа, чере...",1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_464_m_35_et._7893316009?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
1-к. квартира,34,10 600 000₽,309 942 ₽ за м²,"Болотная ул., 11",Площадь Мужества,6–10 мин.,"Продается уникальная однокомнатная квартира в одном из самых зеленых и атмосферных районов города. Здесь идеально сочетается тишина парковой зоны и отличная транспортная доступность. Это идеальное место для тех, кто ценит комфорт, продуманное пространство и необычное окружение.

О районе и доме:
Район действительно зеленый и уютный. Выходите из подъезда и попадаете в сквер Академика Лихачева — дом буквально утопает в зелени. Вся необходимая инфраструктура для жизни развита в шаговой доступности....",3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_342_m_212_et._7902213044?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
2-к. квартира,43,8 900 000₽,203 196 ₽ за м²,"Серебристый б-р, 15",Пионерская,6–10 мин.,"В продаже 2 -х комнатная квартира в пешей доступности от метро Пионерская!

2 изолированные комнаты, кухня и раздельный с/у.
В квартире поменяны окна, система отопления, сделан ремонт в ванной и туалете.

Чистая парадная, тихие соседи, во дворе д/сад и гимназия с иностранными уклоном!
До метро 7 Минут Пешком.

Прямая Продажа.
Один Собственник.
Мат. Капитал Не Использовался.
Обременений Нет!
Полная Цена В Договоре.
Просмотры в удобное для Вас время, звоните — оперативно организуем просмотр!",7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_438_m_29_et._7969309281?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
Квартира-студия,25 м²,5 150 000₽,206 000 ₽ за м²,"пос. Парголово, Тихоокеанская ул., 14к2",,,"Внесен Аванс!, светлая уютная квартира- студия с хорошим ремонтом с мебелью и бытовой техникой. Квартира находится в Выборгском районе города Санкт-Петербурга. Район хорошо развитой инфраструктурой для комфортного проживания, поликлиника с дневным стационаром взрослая, есть детская поликлиника, самая большая школа по Спб с бассейном, два садика, почтовое отделение и все сетевые продуктовые магазины. Автобус 397 ходит до метро пр. Просвещения 15 минут с интервалом 6 минут в часы пик, автобус 221 ...",5 февраля 2024,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_25_m_1214_et._3629493840?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
Квартира-студия,26,9 970 000₽,377 652 ₽ за м²,"ул. Чирикова, 5",Приморская,от 31 мин.,"В продаже cтильная студия в доме бизнес-класса ЖК «Аквилон Zalive» от собственника с дизайнерским ремонтом, выполненным по авторскому проекту с использованием качественных материалов.

Фактическая площадь с балконом — 31,4 м². Пространство продумано до мелочей и грамотно зонировано.

Система «Умный дом».

О квартире:

— Разделение на кухонную и спальную зоны.

— Продуманные места хранения.

— Большая остеклённая лоджия (можно обустроить зону отдыха или дополнительное место хранения).

— Вид во б...",3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_264_m_813_et._7900925822?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
3-к. квартира,96,12 900 000₽,133 127 ₽ за м²,"Боровая ул., 58",Обводный канал,до 5 мин.,"Продажа отличной квартиры в кирпичном доме, в историческом центре города, в престижном микрорайоне, рядом с набережной Обводного канала и знаменитыми местами старого города, театрами и музеями, в окружении уютных зеленых скверов — Курский сквер, сквер Алые паруса и исторических памятников. Рядом с домом Покровская церковь — красивейший памятник культурного наследия.

Район с развитой инфраструктурой, в 5 минутах ходьбы станция метро Обводный канал, множество наземного транспорта. В пешей доступн...",3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_969_m_34_et._7961577855?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
2-к. квартира,47 м²,8 060 000₽,171 489 ₽ за м²,"Светлановский пр-т, 117",Гражданский проспект,16–20 мин.,"Вашему вниманию 2-комнатная квартира с раздельными комнатами в Калининском районе — тихий двор, тамбур на 3 квартиры и вся инфраструктура у дома!

Описание:

Предлагаем вам квартиру, в которой продумано всё для комфортной и безопасной жизни. Расположение — Калининский район, развитая инфраструктура и отличная транспортная доступность. Но главное — это сама квартира, где раздельные комнаты и санузел, что обеспечит личное пространство для каждого члена семьи.

Местоположение и транспорт:

· Остано...",7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_47_m_59_et._7848341016?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
2-к. квартира,45,7 750 000₽,169 214 ₽ за м²,"пр-т Культуры, 29к1",Гражданский проспект,от 31 мин.,"Предлагается к приобретению светлая, уютная двухкомнатная квартира в тихом спальном районе города.

Объект расположен на комфортном седьмом этаже. Окна выходят в тихий, зеленый двор.

В ванной и туалете выполнен современный ремонт. На кухне и в одной из комнат установлены стеклопакеты. Пол — линолеум на бетонной стяжке.

Дом расположен в районе с развитой инфраструктурой. Рядом с домом остановки общественного транспорта. Магазины в шаговой доступности.

Квартира в Прямой продаже. Один взрослый с...",29 июля 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_458_m_79_et._7546064051?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
2-к. квартира,38,8 990 000₽,232 902 ₽ за м²,"пр-т Тореза, 102к5",Удельная,6–10 мин.,"Продаётся 2ккв в зеленом районе города!

Квартира не требует ремонта — заезжай и живи.

Прямая продажа — 1 взрослый собственник.

Нотариальная сделка — все документы проверены.

Что вы получаете.
— Кирпичный дом — теплые стены с хорошей шумоизоляцией.
— Угловая квартира — максимальный естественный свет.
— Возможность перепланировки в 1ккв с большой кухней и комнатой!
— Чистый и ухоженный подъезд — отличная УК!

Рядом с домом находятся:
— поликлиника № 104 — 8–10 минут пешком.
— рынок «Удельный» ...",3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_386_m_89_et._8045535063?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
3-к. квартира,60 м²,14 600 000₽,243 333 ₽ за м²,"Ивинская ул., 15",,,"Продается видовая светлая квартира в тихом, уютном районе. По настоящему семейный ЖК, где все сделано для прогулок с детьми и животными. Вокруг комплекса лес, чистый воздух. ЖК с хорошей транспортной доступностью. До метро Беговая 15-20 минут на машине. 5 минут до Кад и Зсд.
Квартира оборудована всем необходимым для проживания с первого дня. Полностью переделан ремонт от застройщика. Квартира очень светлая! Снизу никто не живет, сверху тоже ( последний этаж), все соседи по этажу семейные пары.
И...",3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_60_m_1616_et._7946530332?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
2-к. квартира,50,8 600 000₽,171 315 ₽ за м²,"ул. Олеко Дундича, 24",Дунайская,11–15 мин.,"Продается уютная двухкомнатная квартира с косметическим ремонтом на первом этаже панельного дома. Продаются со всей мебелью. Можно сразу заехать и жить. Комнаты изолированные, что обеспечивает комфорт и приватность.

Кухня оборудована всем необходимым, включая газовую плиту и посудомоечную машину.
Чистая парадная с ремонтом. Без балкона.
По документам все в порядке. Один собственник никто не вписан.

От дома, до метро «Дунайская» 10 мин пешком. До купчино 25 минут. 2 остановки на автобусе.

Боль...",21 января 14:32,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_502_m_19_et._7844703057?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
Квартира-студия,24 м²,5 200 000₽,216 667 ₽ за м²,"пр-т Ветеранов, 185к3",,,"Продаю квартиру студию в солнечном городе, от собственника.
До метро Проспект Ветеранов 20-30 минут общественным транспортом.
Рядом два крупных торговых центра, поликлиника, детские сады, школа. Развитая инфраструктура.

Небольшой торг уместен.",1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_24_m_68_et._7939412598?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
3-к. квартира,61,16 000 000₽,258 900 ₽ за м²,"Манежный пер., 15-17",Чернышевская,до 5 мин.,"Трехкомнатная квapтиpa у метро Чернышевская.

Глaвные прeимущecтвa.
– 4 минуты пeшкoм дo ст. М. Чернышевская;
– 9 минут пешком до Таврического сада.
– Кваpтиpа c капитальным ремонтом;
– Сохранилась оригинальная печь;
– Район с развитой инфраструктурой, все в шаговой доступности.

О доме.
Доходный дом Е. П. Крейц, 1908г постройки.
Кирпичный дом, деревянные перекрытия и кирпичные своды по стальным балкам.

Данные о ремонтах:
2023г — ремонт фасада.
2017г — ремонт крыши.
2017 — 2020г — капитальный р...",8 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_618_m_25_et._7660683390?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
2-к. квартира,46,10 700 000₽,231 102 ₽ за м²,"Кавалергардская ул., 19",Чернышевская,21–30 мин.,"! Агентов просьба не беспокоить!
Продается уютная двухкомнатная квартира с косметическим ремонтом. Комнаты смежные, что обеспечивает комфортное проживание. Окна выходят во двор, создавая тихую атмосферу.

Дом кирпичный, построен в 1961 году, что гарантирует хорошую тепло- и звукоизоляцию. На территории двора есть спортивная площадка и парковка за шлагбаумом.

Квартира расположена на первом этаже пятиэтажного здания, без лифта. Совмещенный санузел выполнен в светлых тонах.
Срочная продажа. Торг.",3 недели назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_463_m_15_et._7870040010?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
1-к. квартира,29,8 499 000₽,287 128 ₽ за м²,"ул. Хлопина, 7к4",Площадь Мужества,до 5 мин.,"Пpoдаeтся пpосторная, полнoстью гoтовая к пpoживанию кваpтирa-cтудия. Фактическая площадь 34м2. Пoкупaтeлю oстается вcя мебель и теxникa: куxня c вcтpоeннoй тexникой: вapочная повepxноcть, дуxовка, вытяжка, посудомoечная мaшинa, вся техника икеа. Cтирaльнaя машина и холодильник.
Хорошая шумоизоляция, приличные соседи. Квартира теплая. Большая лоджия возможностью объединить её с жилой зоной, чтобы увеличить полезную площадь или обустроить там кабинет/зону отдыха. Отличный дом свежего года построй...",7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_296_m_711_et._7848662149?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
1-к. квартира,31,7 200 000₽,230 032 ₽ за м²,"Ланское ш., 20к1",Пионерская,16–20 мин.,"Продается 1-комнатная квартира, в кирпичном доме, в Приморском районе, в 15-ти минутах метро Чёрная Речка, Пионерская. Квартира светлая, тёплая. Зелёный район, развитая инфраструктура. Рядом детские сады/школы. Скверы/парки, поликлиника. Частично требуется ремонт. Один взрослый собственник. Более 5-ти лет в собственности, без обременений. По договорённости можем оставить мебель.",1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_313_m_35_et._7955608416?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
1-к. квартира,28,5 390 000₽,191 135 ₽ за м²,"ул. Чекистов, 38",,,"Арт. 128272438 торга есть. Быстрый выход на сделку!

Квартиру можно купить по субсидированной ставке от 12,2%. Комиссию с покупателя не берем.

Вашему вниманию уютная и оборудованная 1-комнатная квартира со всей необходимой мебелью и техникой. Тихие и адекватные соседи, хорошая УК.

Очень теплый кирпичный дом.

Вокруг есть все необходимое: магазины, школы, детский сады, парки, Остановки общественного транспорта рядом с домом. До метро Проспект Ветеранов 15 минут на машине, общественным транспорт...",5 января 22:33,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_282_m_79_et._7903023664?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
2-к. квартира,50 м²,12 450 000₽,249 000 ₽ за м²,"Орбитальная ул., 5",,,"В ЖК Зеленый квартал продается 2-евро квартира со стильным дизайнерским ремонтом, заказная мебель из массива дерева, мансардный этаж.
Вся бытовая техника и мебель остается новому владельцу.

Московский район, Санкт-Петербург.
Один взрослый собственник.
Есть обременение -ипотека, закрою перед сделкой.
Прямая продажа, с агентами сотрудничаю.",26 августа 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_50_m_55_et._7559701007?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCa01yUmh3Y2pTZzhyNFhxIjt91kkv0T8AAAA
