type,space,price,area_price,address,metro,subtitle,date,source
2-к. квартира,71,12 000 000₽,,"Курляндская ул., 16-18","Балтийская ,11–15 мин.",,28 мая 2024,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_711_m_25_et._3870906813?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
1-к. квартира,41,15 800 000₽,,"Кременчугская ул., 9к1","Площадь А. Невского II ,11–15 мин.",,22 июля 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_417_m_89_et._7531389868?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
3-к. квартира,93,23 500 000₽,,"Туристская ул., 13к1","Беговая ,16–20 мин.",,3 недели назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_933_m_1718_et._7945171028?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
2-к. квартира,50 м²,11 350 000₽,,"ул. Кржижановского, 17к2","Проспект Большевиков ,16–20 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_50_m_59_et._7945419682?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
2-к. квартира,57,12 000 000₽,,"Белорусская ул., 4","Проспект Большевиков ,от 31 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_577_m_416_et._7973896159?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
2-к. квартира,60,12 990 000₽,,"Витебская ул., 31","Балтийская ,21–30 мин.",,21 января 15:21,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_607_m_23_et._7828435411?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
1-к. квартира,36,9 150 000₽,,"Парашютная ул., 61к3","Комендантский проспект ,от 31 мин.",,21 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_367_m_425_et._7908995102?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
1-к. квартира,30 м²,8 399 999₽,,"Гражданский пр-т, 19к3","Академическая ,11–15 мин.",,21 января 13:25,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_30_m_25_et._7981371400?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
1-к. квартира,46,8 300 000₽,,"Планерная ул., 41/2","Комендантский проспект ,21–30 мин.",,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_464_m_310_et._7860588152?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
2-к. квартира,68,16 990 000₽,,"ул. Бадаева, 14к4","Проспект Большевиков ,16–20 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_682_m_317_et._7919935483?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
1-к. квартира,40,6 900 000₽,,"пос. Шушары, территория Славянка, Колпинское ш., 10к5",,,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_403_m_66_et._7990770488?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
Квартира-студия,25 м²,8 500 000₽,,"Коломяжский пр-т, 15к2","Пионерская ,до 5 мин.",,28 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_25_m_1625_et._7754103647?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
1-к. квартира,41,14 700 000₽,,"Измайловский б-р, 11","Балтийская ,16–20 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_417_m_418_et._7879810098?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
1-к. квартира,38,8 500 000₽,,"пр-т Большевиков, 8к1","Проспект Большевиков ,11–15 мин.",,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_387_m_312_et._7888360219?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
3-к. квартира,50 м²,9 000 000₽,,"Меншиковский пр-т, 5к1","Академическая ,от 31 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_50_m_35_et._7991422274?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
Квартира-студия,30 м²,9 000 000₽,,"Богословская ул., 4к4","Площадь Мужества ,21–30 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_30_m_1825_et._7960939336?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
2-к. квартира,56,8 500 000₽,,"пос. Шушары, территория Славянка, Ростовская ул., 2к1",,,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_564_m_45_et._7928856007?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
Квартира-студия,24 м²,7 700 000₽,,"Варшавская ул., 19к2","Электросила ,6–10 мин.",,2 ноября 2024,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_24_m_817_et._4386772082?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
Квартира-студия,26,7 500 000₽,,"Камышовая ул., 38к1","Комендантский проспект ,21–30 мин.",,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_269_m_625_et._7848856822?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
Квартира-студия,28,11 300 000₽,,"Парфёновская ул., 7к1","Фрунзенская ,6–10 мин.",,22 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_282_m_410_et._7894353042?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
1-к. квартира,41,11 300 000₽,,"Дизельный пр., 11к2","Звёздная ,21–30 мин.",,11 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_415_m_1717_et._7797195591?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
2-к. квартира,48 м²,14 900 000₽,,"Сапёрный пер., 12","Чернышевская ,6–10 мин.",,21 сентября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_48_m_25_et._7633110120?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
2-к. квартира,58 м²,13 000 000₽,,"Гаккелевская ул., 30","Комендантский проспект ,до 5 мин.",,18 апреля 2024,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_58_m_1010_et._4038162687?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
2-к. квартира,44,9 640 000₽,,"пр-т Тореза, 82","Удельная ,11–15 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_445_m_55_et._7892050987?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
1-к. квартира,39,9 500 000₽,,"Школьная ул., 110к1","Беговая ,11–15 мин.",,9 часов назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_392_m_812_et._7987040043?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
Квартира-студия,29 м²,10 150 000₽,,"Большеохтинский пр-т, 15к3","Новочеркасская ,21–30 мин.",,14 января 17:56,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_29_m_510_et._7815798849?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
1-к. квартира,32,5 750 000₽,,"ул. Козлова, 39к1","Проспект Ветеранов ,21–30 мин.",,24 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_326_m_89_et._7909633732?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
1-к. квартира,35,6 999 999₽,,,,,7 дней назад,https://www.avito.ru/sankt-peterburg_sestroretsk/kvartiry/1-k._kvartira_354_m_59_et._7968987661?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
2-к. квартира,70 м²,19 290 000₽,,"ул. Адмирала Трибуца, 8",,,7 марта 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_70_m_1117_et._4718867343?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
1-к. квартира,32,8 200 000₽,,"Лиговский пр-т, 185","Обводный канал ,до 5 мин.",,9 июля 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_321_m_55_et._7504645671?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
1-к. квартира,43,12 000 000₽,,"пр-т Маршала Блюхера, 9к1","Лесная ,21–30 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_438_m_1216_et._7967997368?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
Квартира-студия,20 м²,5 000 000₽,,"Лиговский пр-т, 143","Обводный канал ,до 5 мин.",,23 ноября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_20_m_25_et._7770694177?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
1-к. квартира,32,10 900 000₽,,"Полюстровский пр-т, 65к2","Выборгская ,21–30 мин.",,26 апреля 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_327_m_819_et._7344040423?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
3-к. квартира,53,18 300 000₽,,"Варшавская ул., 19к5","Электросила ,6–10 мин.",,24 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_535_m_1620_et._7737571073?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
2-к. квартира,50,9 500 000₽,,"ул. Белышева, 4К","Проспект Большевиков ,11–15 мин.",,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_503_m_59_et._7939128134?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
2-к. квартира,55 м²,15 730 000₽,,"Комендантский пр-т, 60к3","Комендантский проспект ,от 31 мин.",,2 июня 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_55_m_1719_et._7406299915?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
Апартаменты-студия,26 м²,5 950 000₽,,"ул. Салова, 61","Бухарестская ,до 5 мин.",,20 января 09:01,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_26_m_1618_et._7828506238?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
4-к. квартира,95,19 900 000₽,,"пр-т Римского-Корсакова, 1","Садовая ,до 5 мин.",,23 апреля 2025,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_953_m_55_et._7321110587?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
2-к. квартира,54 м²,10 200 000₽,,"пр-т Ударников, 32к3","Ладожская ,от 31 мин.",,9 января 14:43,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_54_m_69_et._7855758564?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
Квартира-студия,27,7 100 000₽,,"Октябрьская наб., 44","Улица Дыбенко ,21–30 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_274_m_423_et._7899627007?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
1-к. квартира,40,8 250 000₽,,"Ленинский пр-т, 55к1",,,23 июля 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_407_m_1717_et._7517121750?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
2-к. квартира,45 м²,10 150 000₽,,"пр-т Славы, 2к2","Проспект Славы ,16–20 мин.",,7 августа 2023,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45_m_69_et._3325396317?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJKNW1DdFB4QVNaZXN6RVloIjt9XqVH0z8AAAA
1-к. квартира,43,12 000 000₽,,"пр-т Маршала Блюхера, 9к1","Лесная ,21–30 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_438_m_1216_et._7967997368?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLcE96c2ZZWml6M2U3MDJKIjt9Ib-38z8AAAA
Квартира-студия,20 м²,5 000 000₽,,"Лиговский пр-т, 143","Обводный канал ,до 5 мин.",,23 ноября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_20_m_25_et._7770694177?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLcE96c2ZZWml6M2U3MDJKIjt9Ib-38z8AAAA
1-к. квартира,32,10 900 000₽,,"Полюстровский пр-т, 65к2","Выборгская ,21–30 мин.",,26 апреля 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_327_m_819_et._7344040423?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLcE96c2ZZWml6M2U3MDJKIjt9Ib-38z8AAAA
3-к. квартира,53,18 300 000₽,,"Варшавская ул., 19к5","Электросила ,6–10 мин.",,24 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_535_m_1620_et._7737571073?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLcE96c2ZZWml6M2U3MDJKIjt9Ib-38z8AAAA
2-к. квартира,50,9 500 000₽,,"ул. Белышева, 4К","Проспект Большевиков ,11–15 мин.",,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_503_m_59_et._7939128134?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLcE96c2ZZWml6M2U3MDJKIjt9Ib-38z8AAAA
2-к. квартира,55 м²,15 730 000₽,,"Комендантский пр-т, 60к3","Комендантский проспект ,от 31 мин.",,2 июня 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_55_m_1719_et._7406299915?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLcE96c2ZZWml6M2U3MDJKIjt9Ib-38z8AAAA
Апартаменты-студия,26 м²,5 950 000₽,,"ул. Салова, 61","Бухарестская ,до 5 мин.",,20 января 09:01,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_26_m_1618_et._7828506238?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLcE96c2ZZWml6M2U3MDJKIjt9Ib-38z8AAAA
4-к. квартира,95,19 900 000₽,,"пр-т Римского-Корсакова, 1","Садовая ,до 5 мин.",,23 апреля 2025,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_953_m_55_et._7321110587?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLcE96c2ZZWml6M2U3MDJKIjt9Ib-38z8AAAA
2-к. квартира,54 м²,10 200 000₽,,"пр-т Ударников, 32к3","Ладожская ,от 31 мин.",,9 января 14:43,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_54_m_69_et._7855758564?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLcE96c2ZZWml6M2U3MDJKIjt9Ib-38z8AAAA
Квартира-студия,27,7 100 000₽,,"Октябрьская наб., 44","Улица Дыбенко ,21–30 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_274_m_423_et._7899627007?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLcE96c2ZZWml6M2U3MDJKIjt9Ib-38z8AAAA
2-к. квартира,45 м²,10 150 000₽,,"пр-т Славы, 2к2","Проспект Славы ,16–20 мин.",,7 августа 2023,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45_m_69_et._3325396317?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLcE96c2ZZWml6M2U3MDJKIjt9Ib-38z8AAAA
1-к. квартира,37,10 600 000₽,,"Серебристый б-р, 38","Пионерская ,16–20 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_376_m_1316_et._7969696654?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLcE96c2ZZWml6M2U3MDJKIjt9Ib-38z8AAAA
2-к. квартира,69,15 900 000₽,,"Тимуровская ул., 23к1","Гражданский проспект ,11–15 мин.",,20 августа 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_692_m_416_et._7572720716?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLcE96c2ZZWml6M2U3MDJKIjt9Ib-38z8AAAA
Квартира-студия,33 м²,4 180 000₽,"Арт. 131701181 Предлагается квартира в современном жилом комплексе «В Парголово» — отличное решение для тех, кто ценит пространство, экологию и доступную стоимость квадратного метра.

Преимущества квартиры.
Удобная планировка.
Возможность зонировать пространство.
Отличная цена за м², 125 903₽ за 1м², таких цен не найти.
Хороший вариант как для жизни, так и для долгосрочной инвестиции (квартиры в этом ЖК хорошо сдаются).

О комплексе.
Надёжный застройщик — «Дальпитерстрой».
Дом в городской черте (не область), городская прописка.
Современные подъезды.
Благоустроенные дворы с детскими и спортивными площадками.
Развитая инфраструктура внутри квартала.

Локация.
Выборгский район Санкт-Петербурга.
Спокойный, зелёный, развивающийся микрорайон с удобным выездом на Кад и в сторону центра города.
Рядом — школы, детские сады, магазины, остановки транспорта.

Транспортдо метростанция метро Комендантский проспект.
20–25 минут на автомобиле без пробок.
30–40 минут на общественном транспорте.

Станция метро Проспект Просвещения.
15–20 минут на автомобиле.
20–30 минут на автобусе.

Железнодорожная Станция Парголово.
5–7 минут на автомобиле.
15–20 минут пешком.

Электрички.
До Финляндского вокзала —~20–25 минут.
Удобный способ добраться в центр без пробок за 25 мин.

Автомобиль.
До Кад — (10–15 минут).
Удобный выезд в сторону Суздальского шоссе и Приморского района.
Быстрый доступ к северным пригородам и курортной зоне.

Почему это инвестиционно привлекательно.
Спрос на аренду.
Район активно заселяется.
Близость ж/д станции Парголово — 20–25 минут до центра.
Удобный выезд на Кад.
Стабильный спрос со стороны семей и сотрудников северных районов города.
Доходность (зависит от формата, ориентиры по рынку) студии: 23–28 тыс. /мес.
Потенциал роста цены.
Санкт-Петербург (город, не область).
Развитие инфраструктуры.
Рост стоимости при снижении ипотечной ставки.
Массовый сегмент быстрее восстанавливается после охлаждения рынка.
Ожидаемый рост на цикл 3–5 лет: 15–25% при рыночном сценарии.","пос. Парголово, Тихоокеанская ул., 1к1",,,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_33_m_125_et._7901437011?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLcE96c2ZZWml6M2U3MDJKIjt9Ib-38z8AAAA
1-к. квартира,35,9 990 000₽,,"ул. Бабушкина, 84к2","Пролетарская ,6–10 мин.",,9 сентября 2022,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_359_m_2326_et._2549834082?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLcE96c2ZZWml6M2U3MDJKIjt9Ib-38z8AAAA
2-к. квартира,60,23 000 000₽,,"5-я Советская ул., 19","Площадь Восстания ,6–10 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_602_m_26_et._7991182016?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLcE96c2ZZWml6M2U3MDJKIjt9Ib-38z8AAAA
1-к. квартира,34,10 400 000₽,,"Комендантский пр-т, 66к3","Комендантский проспект ,от 31 мин.",,8 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_347_m_926_et._7773976262?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJLcE96c2ZZWml6M2U3MDJKIjt9Ib-38z8AAAA
