type,space,price,area_price,address,metro,time_to_metro,subtitle,date,source
Своб. планировка,76 м²,18 299 000₽,240 776 ₽ за м²,"10-я Красноармейская ул., 14",Балтийская,6–10 мин.,"Продается уникальная квартира в самом сердце исторического центра города, по адресу: г. Санкт-Петербург, 10, Красноармейская ул., д. 14, расположенная между Измайловским проспектом и Лермонтовским.

Это жемчужина в шаговой доступности от Балтийского вокзала, где каждый уголок дома хранит свою уникальную историю.

Квартира находится на втором этаже и была преобразована из трёхкомнатной в просторную евродвушку. Интерьер поражает своим современным дизайном: просторная кухня-столовая с тремя большим...",20 января 23:01,https://www.avito.ru/sankt-peterburg/kvartiry/svob._planirovka_76_m_25_et._7825232596?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
2-к. квартира,41,11 500 000₽,277 778 ₽ за м²,"Московский пр-т, 220",Московская,до 5 мин.,"Предлагается уютная «двушка» рядом с метро «Московская» — 3 мин. Пешком, в доме, где расположен универмаг «Московский». Прекрасное расположение дома: парк Городов-Героев, Московская площадь с фонтанами, прямые автобусы в аэропорт «Пулково», Пушкин, Гатчину, развитая инфраструктура. Расположена на 5/9 этаже кирпичного дома, с видом на благоустроенный зеленый двор с детскими площадками, теннисными кортами и другими спортивными площадками, где можно заняться спортом бесплатно! Состояние квартиры хо...",1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_414_m_59_et._7928180380?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
3-к. квартира,80 м²,25 000 000₽,312 500 ₽ за м²,"Каменноостровский пр-т, 41",Петроградская,до 5 мин.,"Редкое предложение в одной минуте от станции метро Петроградская!
Видовая квартира, в доме построенном в 1970 году по индивидуальному проекту Евгения Левинсона.
Из окон квартиры открывается панорамный вид на город, особняк Молчанова и Савиной, набережную реки Карповки, яркую телебашню.
Именно эта квартира окутает вас атмосферой настоящего, уютного, тихого и романтичного Санкт-Петербурга. Любимый Петроградский район, рядом станция метро и одновременно с этим вид на город, реку Карповку, зеленый с...",1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_80_m_46_et._7967057453?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
Квартира-студия,27 м²,7 500 000₽,277 778 ₽ за м²,"пр-т Маршала Жукова, 41",Юго-Западная,11–15 мин.,"Я единственный собственник. В настоящее время проживаю в другом городе, но на сделку готова приехать лично в удобное для покупателя время.
В квартире никто не прописан. Обременений и долгов нет. Все документы полностью готовы к продаже, предоставлю полный пакет для проверки.
Продажа прямая, без посредников.
В помощи агентств не нуждаюсь. Агентов прошу не беспокоить.",17 мая 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_27_m_712_et._7377151055?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
Квартира-студия,24,7 400 000₽,303 279 ₽ за м²,"Арцеуловская аллея, 19",,,"Продается светлая студия с современным евро ремонтом. Просторная кухня оборудована необходимой техникой, включая холодильник и стиральную машину. В комнате установлен удобный диван и вместительный шкаф. Из окон открывается вид на городскую панораму. Лоджия застеклена, что позволяет использовать ее круглый год.

Квартира расположена на 20 этаже монолитно-кирпичного дома 2022 года постройки. Дом оснащен двумя пассажирскими и одним грузовым лифтом. Для удобства жильцов предусмотрена подземная парко...",3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_244_m_2224_et._7920585882?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
1-к. квартира,39 м²,11 500 000₽,294 872 ₽ за м²,"ул. Адмирала Трибуца, 10",,,"Риэлторов просьба не беспокоить. Есть свой агент.

Продаётся уютная однокомнатная квартира с качественным современным ремонтом на ул. Адмирала Трибуца (район Балтийская Жемчужина). 39м квартира + 8,6 лоджия.

Квартира светлая, с удобной планировкой и приятным видом из окон. Полностью готова к проживанию — без дополнительных вложений.

О квартире:
— Хороший ремонт.
— Комфортная планировка.
— Много естественного света.
— Тихий и ухоженный дом.

О районе:
Современный благоустроенный квартал с разви...",Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_39_m_1020_et._8001180448?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
1-к. квартира,33,6 450 000₽,192 537 ₽ за м²,,Академическая,от 31 мин.,"Продается светлая квартира в ЖК Ручьи.
Окна выходят на южную и восточную сторону — в направлении разлива реки Охта.

Удобная планировка с изолированной комнатой и просторной кухней гостиной позволит Вам оборудовать квартиру для проживания как одного человека, так и молодой семьи с ребенком.

Дом простроен в новом комплексе, где вместе с жилыми домами возведены детские сады и школы, большое количество коммерческих помещений где разместятся привычные заведения шаговой доступности.
В районе построе...",18 сентября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_335_m_1419_et._7591485287?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
1-к. квартира,39,10 200 000₽,259 542 ₽ за м²,"Екатерининский пр-т, 2",,,"Если не смогли дозвониться, то пишите сообщение в Авито, я перезвоню.

Современная видовая однокомнатная квартира с отделкой и мебелью. Панорамный вид на Санкт-Петербург. Хорошая локация до пробок. Большая придомовая территория.

Остается вся бытовая техника и мебель. Техника Siemens и Electrolux.

Два взрослых собственника (супруги), более 6 лет в собственности.

Обременений нет, подходит под ипотеку.

Инфраструктура.

Закрытая охраняемая территория с видеонаблюдением. Вьезд по пульту через шла...",30 марта 2022,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_393_m_2224_et._2376442989?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
1-к. квартира,37,7 300 000₽,193 122 ₽ за м²,"пр-т Героев, 26к3",,,"Агентов, риэлторов и помощников просьба не беспокоить!
Уютная, светлая квартира. Окна во двор на солнечную сторону. Ремонт во всех помещениях, натяжные потолки. Один взрослый собственник. Никто не прописан. Без обременений и долгов. Подходит под ипотеку, быстрый выход на сделку. Полная стоимость в договоре.
Развитая инфраструктура: рядом парк, ТЦ, школа, детский сад. До финского залива — 10 мин пешком. Ближайшее метро Юго-Западная: 20-25 мин транспорте, 10 на авто. Во дворе — Пвз, детские и спор...",1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_378_m_117_et._7928434208?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
1-к. квартира,30,7 660 000₽,247 896 ₽ за м²,"ул. Верности, 22",Академическая,16–20 мин.,"Спальный район, очень спокойный, тихий, очень много зелёных насаждений, рядом парк, спортивный комплекс Зенит, ст. Метро. Академическая, рядом в шаговой доступности, школы, детские сады рядом с домом не переходя дороги, хорошая авто развязка, быстрый выезд на кад. Магазины, торговые центры рядом… Досуговые центры в шаговой доступности…",25 сентября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_309_m_55_et._7623274602?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
4-к. квартира,115,23 000 000₽,199 826 ₽ за м²,"Кронштадтская ул., 20",Автово,6–10 мин.,"Продается 4-х комнатная квартира в кирпичном сталинском доме с железобетонными перекрытиями, 1957 г. Постройки. 4 этаж семиэтажного дома. Все комнаты изолированные, высота потолка 3 м. Район с хорошей инфраструктурой: детские сады, школы, поликлиники, магазины, кафе и т. Д. Метро Автово в 3 минутах пешком. 1 собственник, более 5 лет, без обременений, прямая продажа. Последняя смена собственника в 1995 г.",3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_1151_m_47_et._7928333138?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
2-к. квартира,47,9 000 000₽,189 873 ₽ за м²,,,,"Срочно! Продается! Светлая, комфортная 2-комнатная квартира в Пушкине, окруженная зеленью, в 2 мин от Буферного парка — не это ли идеальное жильё?! Спешите, потому что таких предложений в Пушкине не много! Квартира ждет новых собственников! Собственников, которые оценят возможность наслаждаться не спешным ритмом пригорода, но при этом иметь идеальную транспортную доступность до любого места в Петербурге (дом находится на выезде из Пушкина: минимум пробок, рядом автобусная остановка и ж/д станция...",25 января 11:57,https://www.avito.ru/sankt-peterburg_pushkin/kvartiry/2-k._kvartira_474_m_55_et._7887031083?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
3-к. квартира,71,9 590 000₽,133 939 ₽ за м²,"пос. Тярлево, Большая ул., 2",,,"Просторная 3-комнатная квартира в Тярлево — ваш идеальный семейный уют!

Продаётся светлая и ухоженная трёхкомнатная квартира в одном из самых зелёных и тихих районов Санкт-Петербурга — посёлке Тярлево. Общая площадь — 71,6 м². Удачная планировка: две изолированные спальни (18,2 м² и 8,9 м²) и проходная гостиная 13 м², просторная кухня 13 м², гардеробная, а также две уборные: одна с душем и стиральной машиной, вторая — с ванной. Высота потолков — 2,5 м.

Квартира расположена на 4 этаже 5-этажног...",14 октября 2024,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_716_m_45_et._4389297649?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
3-к. квартира,75,15 998 000₽,212 739 ₽ за м²,"Петергофское ш., 55к1",,,"Продается Двухуровневая 3-Х Комнатная Квартира Общей Площадью 75,2 КВ. М. С Чистой Юридической Историей В Кирпично-Монолитном Доме В Экологически Чистом Красносельском Районе Петербурга.

Высота потолков 3,05 метра!

Описание и фото полностью соответствуют действительности.

Про документы:

Прямая Продажа, Документы В Идеальном Состоянии. Один Совершеннолетний Собственник, Будет Присутствовать На Сделке.

Под ипотеку проходим.

Про квартиру:

+ квартира действительно очень тихая (хорошая шумоизо...",17 ноября 2024,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_752_m_89_et._4400851533?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
3-к. квартира,76,23 150 000₽,302 614 ₽ за м²,"ул. Стахановцев, 9А",Новочеркасская,до 5 мин.,"Уникальная, с видом на три стороны, со своей лоджией. Объективно одно из лучших предложений в этом районе города.

Один взрослый собственник. Без обременений.",28 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_765_m_45_et._7781832230?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
Квартира-студия,26,9 000 000₽,339 623 ₽ за м²,"б-р Головнина, 4",Приморская,от 31 мин.,"Светлая, уютная квартира в новом доме класса комфорт +.
Квартира сделана совместно с дизайн студией, выполнена с учетом всех нюансов квартир-студий. Использованы материалы сегмента премиум.
Выделена зона отдыха и спальная зона, разграничено все, для комфортного сна и отдыха.
На балконе установлен теплый пол. В квартире остается все как на фото. Мебель и техника.
Кухня со встроенной техникой.
Красивые рассветы и закаты.
Прямая продажа, без посредников. Небольшой торг, после просмотра, реальному п...",26 сентября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_265_m_413_et._7675068591?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
2-к. квартира,41,6 700 000₽,159 905 ₽ за м²,"ул. Федосеенко, 35",Выборгская,от 31 мин.,"За квартиру внесен задаток.

Агенты, пожалуйста, без клиента не звоните.

Собственник.
Продам уютную двухкомнатную квартиру. Фото реальные. Окна (стеклопакеты) выходят во двор. Во всей квартире добротный ремонт. Квартира обустроена всем необходимым для проживания — кухня, гостиная, спальня, сан. Узел (смежный). Есть небольшая кладовка. Также поменяна входная дверь на качественную металлическую.

Вся мебель, что на фото (за исключением стиральной машины и личных вещей) остается новому собственник...",21 января 11:05,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_419_m_15_et._7882833725?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
1-к. квартира,29 м²,4 100 000₽,141 379 ₽ за м²,"территория Сергиево, ул. Куйбышева, 16",,,"Продаётся тёплая, уютная однокомнатная квартира 29 кв. М., с косметическим ремонтом, 2-й этаж в трех этажном доме. Дом построен в 2016 году, блочный тип конструкции обеспечивает хорошую тепло- и звукоизоляцию. Окна выходят на солнечную сторону, что создаёт светлую атмосферу в помещении. Высота потолка 2,8 м.

Кухня площадью 8 м² позволяет комфортно готовить и принимать пищу. Совмещённый санузел. В квартире есть балкон, где можно наслаждаться свежим воздухом.

Во дворе обустроена детская площадка...",25 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_29_m_23_et._7835548639?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
2-к. квартира,56 м²,12 000 000₽,214 286 ₽ за м²,"Пулковское ш., 42к6",Звёздная,от 31 мин.,"Предлагаю к продаже просторную 2-х комнатную квартиру.

-Первый и единственный собственник.
-Полная стоимость в договоре.
-Прямая продажа.
-Любая форма оплаты: ипотека/субсидии/прямые деньги.

Комнаты изолированные, с/узел — раздельный. Огромная лоджия. Очень удачное месторасположение-.
С одной стороны-школа, с другой стороны-детский садик, буквально 2 минуты ходьбы!
Квартира только что после косметического ремонта.

Просмотры назначаем по предварительной договоренности.
Есть возможность укомпле...",24 января 15:07,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_56_m_116_et._7861502432?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
Квартира-студия,23 м²,8 000 000₽,347 826 ₽ за м²,"Новолитовская ул., 4",Лесная,6–10 мин.,"Агентам просьба не беспокоить!
Я сама агент!
Продается уютная обустроенная студия.
Лоджия с остеклением — 3,9 кв. М.
В квартире остается кухня 2021 года, прихожая специально заказана была под замеры, шкаф-купе с зеркалом, шкаф-купе на лоджии.
Дом монолитный, одноподьездный, 24 этажа, видеонаблюдение, консьерж. В подьезде 2 пассажирских и 2 грузовых лифта.
Пешая доступность от метро Лесная 7-10 минут.
Дом в районе с развитой инфраструктурой.
В шаговой доступности находятся детские сады, школы, ме...",10 апреля 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_23_m_724_et._7309173114?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
1-к. квартира,44,10 700 000₽,240 991 ₽ за м²,"Парашютная ул., 38к1",Комендантский проспект,21–30 мин.,"Продаётся стильная 1-комнатная квартира в современном ЖК Граффити, расположена на 18 этаже из 19.

Особенности планировки и отделки:
Просторная комната 18,7 м² грамотно зонирована на спальню и гостиную с дополнительным спальным местом.
Кухня 9,7 м² правильной формы, с функциональной мебелью Ikea, с вместительной посудомоечной машиной 60см, индукционной варочной панелью, духовым шкафом и фильтрами для питьевой воды.
Большая утеплённая лоджия 6,8 м² с тёплым полом, шкафом и местом для утреннего ко...",26 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_444_m_1819_et._7726779366?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
1-к. квартира,32,8 600 000₽,264 615 ₽ за м²,"ул. Руставели, 52",Гражданский проспект,11–15 мин.,"Продается уютная однокомнатная квартира с косметическим ремонтом в кирпичном доме 1971 года постройки. Просторная комната с выходом на балкон, откуда открывается вид во двор. Совмещенный санузел оборудован современной сантехникой.
В квартире сделан ремонт, но требует доработки электрика,
От метро 12 минут пешком, в 5 минутах детская и взрослая поликлиники, детский сад, школа, в 10 минутах Лента и леманапро.
Мебель частично остаётся.
В собственности более 5 лет, 1 взрослый собственник.
Встречная ...",18 января 10:59,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_325_m_69_et._7838610329?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
1-к. квартира,33 м²,7 980 000₽,241 818 ₽ за м²,"ул. Подводника Кузьмина, 17",Проспект Ветеранов,6–10 мин.,"Пожалуйста лучше пишите, не всегда есть время ответить на звонок.

Продаю уютную однокомнатную квартиру рядом с метро ленинский проспект и ветеранов! Рядом парк и аллея! Во дворе детский сад и школа!
Прощать 33 кв.
Этаж 4.
Большие окна, солнечная сторона, уютная теплая кв!
Продаёт собственник! Прямая сделка!
Всё остаётся в кв, мебель, техника и ТД.
Вьезжаете и живите!
Агенты, просьба не беспокоить!",17 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_33_m_49_et._7834479587?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
2-к. квартира,55,19 000 000₽,344 203 ₽ за м²,"Спасский пер., 9",Сенная площадь,до 5 мин.,"Предлагаем Вашему вниманию инвестиционно выгодный объект!
Готовый бизнес для сдачи в аренду, а также вариант для собственного проживания: уютная квартира в тихом дворе, в 1й минуте от трёх станций метро: Сенная, Садовая, Спасская.
Квартира укомплектована мебелью и техникой. Многие предметы декора — дорогой антиквариат. Использована премиальная сантехника — Villeroy & Boch.
Ремонт свежий, соответствует фотографиям.
Посуточная аренда принесет до 20 000 руб/сутки.
О квартире:

Общая площадь 55.2 м2...",2 недели назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_552_m_25_et._7900494433?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
2-к. квартира,56,9 300 000₽,164 602 ₽ за м²,"ул. Генерала Хрулёва, 6",Пионерская,11–15 мин.,"За квартиру внесен аванс. На продаже отличная 2-комнатная квартира с изолированными комнатами на 4 этаже кирпичного дома расположенная в шаговой доступности от станции метро Пионерская. Рядом с домом находится несколько детских садов, школ, гимназий. Квартира в хорошем состоянии, укомплектована мебелью и бытовой техникой которая входит в стоимость квартиры. В спальне установлен кондиционер, в гостиной камин. Во дворе всегда есть в наличии парковочные места. Прямая продажа. Полная стоимость в дог...",8 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_565_m_45_et._7704910943?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
2-к. квартира,52,16 500 000₽,315 488 ₽ за м²,"1-й Предпортовый пр., 13",Московская,16–20 мин.,"Продается 3Е-к. Квартира с современным евро ремонтом в доме комфорт класса ЖК «Философия» в престижном Московском районе.

Санкт-Петербург, 1-й Предпортовый пр. 13.

До станции м. Московская 15 минут пешком.
Рядом с домом находится автобусная остановка с большим количеством маршрутов.
Рядом развязка Кад и выезд на Зсд.
Пулковский парк 15 минут пешком.
От аэропорта Пулково, 15-20 минут на машине, так же можно добраться на автобусе N39.

В доме на первом этаже магазины, аптека, пекарня, пункты выд...",7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_523_m_912_et._7852832361?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
Квартира-студия,24,5 650 000₽,230 612 ₽ за м²,"пр-т Ветеранов, 169к3",,,"Собственник. Продам квартиру в прекрасном месте ЖК Солнечный город, на комфортном 3 этаже, квартира с мебелью (заходите и живите), замечательная большая лоджия, тихие спокойные соседи. Рядом два парка, +ТЦ, детский сад и школы, все для удобной комфортной жизни. Квартира без обременений, один взрослый собственник (не пенсионер), кредитов и долгов не имеет, без банкротств. Продаваемая квартира не единственное жилье. Возможна ипотека и маткапитал. Посредников прошу не беспокоить! Показ по договорен...",3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_245_m_312_et._7910364998?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
Апартаменты-студия,36,12 000 000₽,330 579 ₽ за м²,"ул. Одоевского, 17",Василеостровская,16–20 мин.,"В самом сердце Петербурга, на легендарном Васильевском острове, распахнул свои двери престижный апарт-отель «Одоевского, 17» — истинное средоточие комфорта, статуса и стабильного инвестиционного потенциала. Мы предлагаем вам уникальную возможность стать владельцем полностью меблированных апартаментов в современном жилом комплексе бизнес-класса.

Ваши преимущества, воплощенные в деталях:

Эргономика пространства: Каждый квадратный метр призван служить вашему удобству, а выход на просторную лоджию...",3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_363_m_210_et._7908153062?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
Доля в квартира-студии,17 м²,3 750 000₽,220 588 ₽ за м²,"Большая Посадская ул., 24/2",Горьковская,11–15 мин.,"В продаже светлая и уютная квартира-студия в историческом центре Северной столицы!

Жилой фонд! Возможна постоянная прописка.

Студия расположена на 2 этаже величественного дома-памятника Трамвайного парка имени К. Н. Блохина. Дом находится на углу улицы Большой Посадской и улицы Котовского в окружении прекрасных домов Старого фонда дореволюционной постройки. Дом располагается всего в 10 минутах ходьбы от станции метро «Горьковская». В шаговой доступности от дома есть всё — от вашей любимой кофе...",18 ноября 2024,https://www.avito.ru/sankt-peterburg/kvartiry/dolya_v_kvartira-studii_17_m_25_et._4929627709?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
1-к. квартира,34,9 200 000₽,266 667 ₽ за м²,"Планерная ул., 97к1",,,"Прямая продажа от собственника. Планерная ул., д.97, кор.1, новый ЖК «Нью Тайм» (2022 г. П.). Квартира находится на 7 этаже в 13 этажном доме. Общая S — 34,5 м. Кв., комната — 14,5 м. Кв, кухня- 10,4 м. Кв. Потолки 2,70. Ремонт в квартире был сделан для себя. Установлены фильтры горячей и холодной воды по обоим стоякам. Квартира очень тёплая и достаточно светлая.
Квартира без обременения, оформлена в собственность и продается по договору купли-продажи. Полная стоимость в договоре. Быстрая сделка...",1 апреля 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_345_m_713_et._7273244015?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
1-к. квартира,35 м²,9 492 000₽,271 200 ₽ за м²,"Комендантский пр-т, 61",Комендантский проспект,от 31 мин.,"В продаже просторная однокомнатная квартира в современном жилом комплексе «Йога» 2021 года постройки.

Хорошо развитая инфраструктура и транспортная доступность. В 2028 году планируется открытие новой станции метро в пешей доступности от дома, на данный момент до метро 10 минут на общественном транспорте. В пешей доступности все, что необходимо для комфортной жизни (школы, сады, магазины, кафе и т. Д). В доме есть подземный паркинг.

Квартира продаётся со всей мебелью и техникой.

Торг уместен.
...",30 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_35_m_1719_et._7905402965?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
Квартира-студия,25 м²,10 550 000₽,422 000 ₽ за м²,"Тосина ул., 6",Обводный канал,11–15 мин.,"Продаётся готовая студия в ЖК «Автограф».

Светлая, ухоженная квартира-студия в современном жилом комплексе рядом с центром Санкт-Петербурга.

Квартира полностью укомплектована мебелью и техникой. Современный ремонт. Заезжай и живи или сразу сдавай — без вложений.

Функциональная планировка:

— кухня.

— обеденная зона.

— спальное место.

— зона отдыха.

Много света, аккуратный интерьер, нейтральные цвета.

ЖК «Автограф»:

— закрытая территория.

— дворы без машин.

— прогулочный променад.

— д...",22 января 10:53,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_25_m_811_et._7864924517?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmdXJEdUVWQ1ZzUkNGeURZIjt9mg_6vD8AAAA
